date,home,away,home_goals,away_goals,season,team,opponent,is_home,gf,ga,result,match_id,xg,npxg,poss,pass_acc,yellow_cards,red_cards,clearances
2021-03-03 18:00:00,Metz,Angers,0,1,2020,Angers,Metz,0,1,0,win,20210303_Metz_Angers,1.0704,0.310308,35.0,71.6,2.0,0.0,13.0
2021-03-03 20:00:00,Montpellier,Lorient,1,1,2020,Lorient,Montpellier,0,1,1,draw,20210303_Montpellier_Lorient,2.0525,1.2924,46.0,79.6,3.0,0.0,21.0
2021-03-03 20:00:00,Nantes,Reims,1,2,2020,Reims,Nantes,0,2,1,win,20210303_Nantes_Reims,0.618533,0.618533,51.0,74.4,5.0,0.0,24.0
2021-03-03 18:00:00,Nice,Nimes,2,1,2020,Nimes,Nice,0,1,2,loss,20210303_Nice_Nimes,2.37864,2.37864,,,,,
2021-03-03 18:00:00,Saint-Etienne,Lens,2,3,2020,Lens,Saint-Etienne,0,3,2,win,20210303_Saint-Etienne_Lens,1.97268,1.21258,35.0,71.8,2.0,0.0,39.0
2021-03-03 20:00:00,Strasbourg,Monaco,1,0,2020,Monaco,Strasbourg,0,0,1,loss,20210303_Strasbourg_Monaco,0.729752,0.729752,62.0,77.5,0.0,0.0,27.0
2021-03-10 20:00:00,Marseille,Rennes,1,0,2020,Rennes,Marseille,0,0,1,loss,20210310_Marseille_Rennes,0.596112,0.596112,49.0,80.3,3.0,0.0,15.0
2021-03-12 20:00:00,Reims,Lyon,1,1,2020,Lyon,Reims,0,1,1,draw,20210312_Reims_Lyon,1.53476,1.53476,68.0,81.5,1.0,0.0,7.0
2021-03-13 12:00:00,Angers,Saint-Etienne,0,1,2020,Saint-Etienne,Angers,0,1,0,win,20210313_Angers_Saint-Etienne,0.872327,0.872327,,,,,
2021-03-13 16:00:00,Marseille,Brest,3,1,2020,Brest,Marseille,0,1,3,loss,20210313_Marseille_Brest,0.409173,0.409173,59.0,84.9,1.0,0.0,11.0
2021-03-14 14:00:00,Dijon,Bordeaux,1,3,2020,Bordeaux,Dijon,0,3,1,win,20210314_Dijon_Bordeaux,1.5005,1.5005,54.0,76.5,1.0,0.0,17.0
2021-03-14 14:00:00,Lens,Metz,2,2,2020,Metz,Lens,0,2,2,draw,20210314_Lens_Metz,1.46077,0.700678,47.0,78.8,3.0,0.0,33.0
2021-03-14 14:00:00,Lorient,Nice,1,1,2020,Nice,Lorient,0,1,1,draw,20210314_Lorient_Nice,0.511554,0.511554,51.0,84.8,2.0,0.0,21.0
2021-03-14 16:05:00,Monaco,Lille,0,0,2020,Lille,Monaco,0,0,0,draw,20210314_Monaco_Lille,0.163714,0.163714,37.0,76.0,3.0,0.0,24.0
2021-03-14 12:00:00,Nimes,Montpellier,1,1,2020,Montpellier,Nimes,0,1,1,draw,20210314_Nimes_Montpellier,1.56372,1.56372,61.0,75.1,0.0,0.0,21.0
2021-03-14 20:00:00,Paris Saint Germain,Nantes,1,2,2020,Nantes,Paris Saint Germain,0,2,1,win,20210314_Paris Saint Germain_Nantes,1.15766,1.15766,27.0,69.6,2.0,0.0,19.0
2021-03-14 14:00:00,Rennes,Strasbourg,1,0,2020,Strasbourg,Rennes,0,0,1,loss,20210314_Rennes_Strasbourg,0.58962,0.58962,50.0,75.9,2.0,0.0,11.0
2021-03-19 16:05:00,Saint-Etienne,Monaco,0,4,2020,Monaco,Saint-Etienne,0,4,0,win,20210319_Saint-Etienne_Monaco,2.43305,1.67295,59.0,81.2,2.0,0.0,14.0
2021-03-20 12:00:00,Metz,Rennes,1,3,2020,Rennes,Metz,0,3,1,win,20210320_Metz_Rennes,2.26743,1.50734,48.0,75.2,2.0,1.0,23.0
2021-03-20 20:00:00,Nice,Marseille,3,0,2020,Marseille,Nice,0,0,3,loss,20210320_Nice_Marseille,0.30434,0.30434,57.0,81.9,1.0,0.0,20.0
2021-03-21 14:00:00,Brest,Angers,0,0,2020,Angers,Brest,0,0,0,draw,20210321_Brest_Angers,0.757882,0.757882,48.0,80.7,3.0,0.0,20.0
2021-03-21 14:00:00,Dijon,Reims,0,1,2020,Reims,Dijon,0,1,0,win,20210321_Dijon_Reims,1.34244,1.34244,47.0,78.1,0.0,0.0,16.0
2021-03-21 16:00:00,Lille,Nimes,1,2,2020,Nimes,Lille,0,2,1,win,20210321_Lille_Nimes,0.80422,0.80422,,,,,
2021-03-21 20:00:00,Lyon,Paris Saint Germain,2,4,2020,Paris Saint Germain,Lyon,0,4,2,win,20210321_Lyon_Paris Saint Germain,1.6505,1.6505,,,,,
2021-03-21 14:00:00,Montpellier,Bordeaux,3,1,2020,Bordeaux,Montpellier,0,1,3,loss,20210321_Montpellier_Bordeaux,1.39846,1.39846,56.0,81.9,2.0,0.0,19.0
2021-03-21 14:00:00,Nantes,Lorient,1,1,2020,Lorient,Nantes,0,1,1,draw,20210321_Nantes_Lorient,0.85463,0.85463,63.0,82.1,1.0,0.0,14.0
2021-03-21 12:00:00,Strasbourg,Lens,1,2,2020,Lens,Strasbourg,0,2,1,win,20210321_Strasbourg_Lens,1.55355,1.55355,40.0,73.1,5.0,0.0,41.0
2021-04-03 19:00:00,Lens,Lyon,1,1,2020,Lyon,Lens,0,1,1,draw,20210403_Lens_Lyon,2.10812,2.10812,60.0,83.1,3.0,1.0,13.0
2021-04-03 11:00:00,Monaco,Metz,4,0,2020,Metz,Monaco,0,0,4,loss,20210403_Monaco_Metz,0.356458,0.356458,39.0,79.0,6.0,1.0,19.0
2021-04-03 15:00:00,Paris Saint Germain,Lille,0,1,2020,Lille,Paris Saint Germain,0,1,0,win,20210403_Paris Saint Germain_Lille,0.552797,0.552797,35.0,74.1,4.0,1.0,35.0
2021-04-04 11:00:00,Angers,Montpellier,1,1,2020,Montpellier,Angers,0,1,1,draw,20210404_Angers_Montpellier,1.75167,1.75167,38.0,71.1,1.0,0.0,10.0
2021-04-04 13:00:00,Bordeaux,Strasbourg,2,3,2020,Strasbourg,Bordeaux,0,3,2,win,20210404_Bordeaux_Strasbourg,2.28415,1.52405,38.0,75.3,1.0,0.0,15.0
2021-04-04 13:00:00,Lorient,Brest,1,0,2020,Brest,Lorient,0,0,1,loss,20210404_Lorient_Brest,0.231613,0.231613,54.0,76.8,2.0,1.0,11.0
2021-04-04 19:00:00,Marseille,Dijon,2,0,2020,Dijon,Marseille,0,0,2,loss,20210404_Marseille_Dijon,0.124818,0.124818,37.0,73.9,4.0,0.0,23.0
2021-04-04 13:00:00,Nantes,Nice,1,2,2020,Nice,Nantes,0,2,1,win,20210404_Nantes_Nice,2.37312,1.61316,50.0,80.5,2.0,0.0,23.0
2021-04-04 15:05:00,Nimes,Saint-Etienne,0,2,2020,Saint-Etienne,Nimes,0,2,0,win,20210404_Nimes_Saint-Etienne,2.21045,2.21045,,,,,
2021-04-04 13:00:00,Reims,Rennes,2,2,2020,Rennes,Reims,0,2,2,draw,20210404_Reims_Rennes,2.06496,1.30493,58.0,86.1,3.0,0.0,6.0
2021-04-09 19:00:00,Metz,Lille,0,2,2020,Lille,Metz,0,2,0,win,20210409_Metz_Lille,0.555794,0.555794,50.0,75.6,2.0,0.0,25.0
2021-04-10 19:00:00,Montpellier,Marseille,3,3,2020,Marseille,Montpellier,0,3,3,draw,20210410_Montpellier_Marseille,1.94159,1.94159,56.0,84.8,2.0,1.0,38.0
2021-04-10 15:00:00,Strasbourg,Paris Saint Germain,1,4,2020,Paris Saint Germain,Strasbourg,0,4,1,win,20210410_Strasbourg_Paris Saint Germain,2.1849,2.1849,,,,,
2021-04-11 13:00:00,Brest,Nimes,1,1,2020,Nimes,Brest,0,1,1,draw,20210411_Brest_Nimes,0.804029,0.804029,,,,,
2021-04-11 13:00:00,Lens,Lorient,4,1,2020,Lorient,Lens,0,1,4,loss,20210411_Lens_Lorient,1.94788,1.94788,62.0,80.8,0.0,0.0,8.0
2021-04-11 19:00:00,Lyon,Angers,3,0,2020,Angers,Lyon,0,0,3,loss,20210411_Lyon_Angers,1.02157,1.02157,47.0,81.8,0.0,0.0,18.0
2021-04-11 15:05:00,Monaco,Dijon,3,0,2020,Dijon,Monaco,0,0,3,loss,20210411_Monaco_Dijon,0.683971,0.683971,36.0,72.4,1.0,0.0,18.0
2021-04-11 13:00:00,Nice,Reims,0,0,2020,Reims,Nice,0,0,0,draw,20210411_Nice_Reims,0.451514,0.451514,46.0,82.1,1.0,0.0,13.0
2021-04-11 11:00:00,Rennes,Nantes,1,0,2020,Nantes,Rennes,0,0,1,loss,20210411_Rennes_Nantes,0.224608,0.224608,36.0,73.4,2.0,0.0,26.0
2021-04-11 13:00:00,Saint-Etienne,Bordeaux,4,1,2020,Bordeaux,Saint-Etienne,0,1,4,loss,20210411_Saint-Etienne_Bordeaux,1.52246,0.762365,63.0,82.7,0.0,0.0,10.0
2021-04-16 19:00:00,Lille,Montpellier,1,1,2020,Montpellier,Lille,0,1,1,draw,20210416_Lille_Montpellier,0.914792,0.914792,37.0,73.8,1.0,0.0,37.0
2021-04-17 11:00:00,Angers,Rennes,0,3,2020,Rennes,Angers,0,3,0,win,20210417_Angers_Rennes,1.4232,1.4232,59.0,86.9,0.0,0.0,15.0
2021-04-17 15:00:00,Marseille,Lorient,3,2,2020,Lorient,Marseille,0,2,3,loss,20210417_Marseille_Lorient,1.47384,1.47384,27.0,73.4,0.0,0.0,28.0
2021-04-18 15:05:00,Bordeaux,Monaco,0,3,2020,Monaco,Bordeaux,0,3,0,win,20210418_Bordeaux_Monaco,1.87096,1.87096,59.0,82.4,1.0,0.0,14.0
2021-04-18 13:00:00,Brest,Lens,1,1,2020,Lens,Brest,0,1,1,draw,20210418_Brest_Lens,1.06491,0.304812,54.0,78.7,7.0,2.0,21.0
2021-04-18 13:00:00,Dijon,Nice,2,0,2020,Nice,Dijon,0,0,2,loss,20210418_Dijon_Nice,0.718471,0.718471,57.0,82.0,1.0,0.0,12.0
2021-04-18 19:00:00,Nantes,Lyon,1,2,2020,Lyon,Nantes,0,2,1,win,20210418_Nantes_Lyon,1.81278,1.05269,51.0,76.6,1.0,0.0,24.0
2021-04-18 13:00:00,Nimes,Strasbourg,1,1,2020,Strasbourg,Nimes,0,1,1,draw,20210418_Nimes_Strasbourg,1.0454,0.141395,48.0,78.4,2.0,1.0,15.0
2021-04-18 11:00:00,Paris Saint Germain,Saint-Etienne,3,2,2020,Saint-Etienne,Paris Saint Germain,0,2,3,loss,20210418_Paris Saint Germain_Saint-Etienne,1.26569,1.26569,,,,,
2021-04-18 13:00:00,Reims,Metz,0,0,2020,Metz,Reims,0,0,0,draw,20210418_Reims_Metz,0.838419,0.838419,52.0,81.3,1.0,0.0,29.0
2021-04-23 19:00:00,Reims,Marseille,1,3,2020,Marseille,Reims,0,3,1,win,20210423_Reims_Marseille,2.37375,2.37375,58.0,86.9,0.0,0.0,15.0
2021-04-24 15:00:00,Metz,Paris Saint Germain,1,3,2020,Paris Saint Germain,Metz,0,3,1,win,20210424_Metz_Paris Saint Germain,2.70678,1.94682,,,,,
2021-04-24 11:00:00,Saint-Etienne,Brest,1,2,2020,Brest,Saint-Etienne,0,2,1,win,20210424_Saint-Etienne_Brest,0.920463,0.920463,56.0,76.5,1.0,0.0,12.0
2021-04-25 15:05:00,Angers,Monaco,0,1,2020,Monaco,Angers,0,1,0,win,20210425_Angers_Monaco,1.35311,1.35311,58.0,81.0,2.0,0.0,12.0
2021-04-25 13:00:00,Lens,Nimes,2,1,2020,Nimes,Lens,0,1,2,loss,20210425_Lens_Nimes,1.45501,0.69491,,,,,
2021-04-25 13:00:00,Lorient,Bordeaux,4,1,2020,Bordeaux,Lorient,0,1,4,loss,20210425_Lorient_Bordeaux,0.690014,0.690014,57.0,82.2,3.0,0.0,9.0
2021-04-25 19:00:00,Lyon,Lille,2,3,2020,Lille,Lyon,0,3,2,win,20210425_Lyon_Lille,1.87462,1.87462,54.0,85.5,3.0,0.0,25.0
2021-04-25 11:00:00,Nice,Montpellier,3,1,2020,Montpellier,Nice,0,1,3,loss,20210425_Nice_Montpellier,1.73033,1.73033,42.0,74.0,2.0,0.0,16.0
2021-04-25 13:00:00,Rennes,Dijon,5,1,2020,Dijon,Rennes,0,1,5,loss,20210425_Rennes_Dijon,1.03041,0.270316,26.0,76.1,3.0,0.0,12.0
2021-04-25 13:00:00,Strasbourg,Nantes,1,2,2020,Nantes,Strasbourg,0,2,1,win,20210425_Strasbourg_Nantes,1.09277,1.09277,36.0,62.6,3.0,0.0,25.0
2021-04-30 19:00:00,Marseille,Strasbourg,1,1,2020,Strasbourg,Marseille,0,1,1,draw,20210430_Marseille_Strasbourg,0.256318,0.256318,32.0,73.4,2.0,0.0,26.0
2021-05-01 19:00:00,Lille,Nice,2,0,2020,Nice,Lille,0,0,2,loss,20210501_Lille_Nice,0.0,0.0,45.0,84.3,3.0,1.0,10.0
2021-05-01 15:00:00,Paris Saint Germain,Lens,2,1,2020,Lens,Paris Saint Germain,0,1,2,loss,20210501_Paris Saint Germain_Lens,1.51498,1.51498,41.0,84.3,2.0,0.0,14.0
2021-05-02 11:00:00,Bordeaux,Rennes,1,0,2020,Rennes,Bordeaux,0,0,1,loss,20210502_Bordeaux_Rennes,0.752351,0.752351,55.0,80.2,1.0,1.0,9.0
2021-05-02 13:00:00,Brest,Nantes,1,4,2020,Nantes,Brest,0,4,1,win,20210502_Brest_Nantes,2.61836,1.85826,41.0,74.1,0.0,0.0,26.0
2021-05-02 13:00:00,Dijon,Metz,1,5,2020,Metz,Dijon,0,5,1,win,20210502_Dijon_Metz,1.83354,1.83354,55.0,81.6,1.0,0.0,7.0
2021-05-02 13:00:00,Lorient,Angers,2,0,2020,Angers,Lorient,0,0,2,loss,20210502_Lorient_Angers,0.584175,0.584175,50.0,84.2,3.0,1.0,7.0
2021-05-02 19:00:00,Monaco,Lyon,2,3,2020,Lyon,Monaco,0,3,2,win,20210502_Monaco_Lyon,0.840692,0.840692,52.0,79.2,4.0,3.0,7.0
2021-05-02 15:05:00,Montpellier,Saint-Etienne,1,2,2020,Saint-Etienne,Montpellier,0,2,1,win,20210502_Montpellier_Saint-Etienne,2.26191,2.26191,,,,,
2021-05-02 13:00:00,Nimes,Reims,2,2,2020,Reims,Nimes,0,2,2,draw,20210502_Nimes_Reims,0.651471,0.651471,49.0,75.9,2.0,0.0,30.0
2021-05-07 19:00:00,Lens,Lille,0,3,2020,Lille,Lens,0,3,0,win,20210507_Lens_Lille,1.24486,0.484769,51.0,88.4,2.0,0.0,14.0
2021-05-08 15:00:00,Lyon,Lorient,4,1,2020,Lorient,Lyon,0,1,4,loss,20210508_Lyon_Lorient,0.61204,0.61204,41.0,81.3,2.0,0.0,18.0
2021-05-08 11:00:00,Nantes,Bordeaux,3,0,2020,Bordeaux,Nantes,0,0,3,loss,20210508_Nantes_Bordeaux,0.721345,0.721345,51.0,74.5,5.0,0.0,25.0
2021-05-09 13:00:00,Angers,Dijon,3,0,2020,Dijon,Angers,0,0,3,loss,20210509_Angers_Dijon,0.2674,0.2674,56.0,84.4,0.0,0.0,9.0
2021-05-09 13:00:00,Metz,Nimes,0,3,2020,Nimes,Metz,0,3,0,win,20210509_Metz_Nimes,2.07976,1.31967,,,,,
2021-05-09 13:00:00,Nice,Brest,3,2,2020,Brest,Nice,0,2,3,loss,20210509_Nice_Brest,1.02622,1.02622,37.0,80.2,1.0,0.0,27.0
2021-05-09 15:05:00,Reims,Monaco,0,1,2020,Monaco,Reims,0,1,0,win,20210509_Reims_Monaco,1.05896,1.05896,60.0,87.4,3.0,0.0,9.0
2021-05-09 19:00:00,Rennes,Paris Saint Germain,1,1,2020,Paris Saint Germain,Rennes,0,1,1,draw,20210509_Rennes_Paris Saint Germain,1.54538,0.785289,,,,,
2021-05-09 11:00:00,Saint-Etienne,Marseille,1,0,2020,Marseille,Saint-Etienne,0,0,1,loss,20210509_Saint-Etienne_Marseille,1.92834,1.92834,55.0,76.0,3.0,0.0,18.0
2021-05-09 13:00:00,Strasbourg,Montpellier,2,3,2020,Montpellier,Strasbourg,0,3,2,win,20210509_Strasbourg_Montpellier,0.716886,0.716886,43.0,70.2,3.0,0.0,27.0
2021-05-16 19:00:00,Bordeaux,Lens,3,0,2020,Lens,Bordeaux,0,0,3,loss,20210516_Bordeaux_Lens,1.12553,1.12553,66.0,83.0,2.0,0.0,8.0
2021-05-16 19:00:00,Dijon,Nantes,0,4,2020,Nantes,Dijon,0,4,0,win,20210516_Dijon_Nantes,2.57999,2.57999,29.0,67.3,1.0,0.0,22.0
2021-05-16 19:00:00,Lille,Saint-Etienne,0,0,2020,Saint-Etienne,Lille,0,0,0,draw,20210516_Lille_Saint-Etienne,0.332146,0.332146,,,,,
2021-05-16 19:00:00,Lorient,Metz,2,1,2020,Metz,Lorient,0,1,2,loss,20210516_Lorient_Metz,0.0661912,0.0661912,62.0,85.1,4.0,0.0,6.0
2021-05-16 19:00:00,Marseille,Angers,3,2,2020,Angers,Marseille,0,2,3,loss,20210516_Marseille_Angers,1.84288,1.84288,47.0,86.1,2.0,0.0,12.0
2021-05-16 19:00:00,Monaco,Rennes,2,1,2020,Rennes,Monaco,0,1,2,loss,20210516_Monaco_Rennes,0.318374,0.318374,60.0,78.9,2.0,1.0,14.0
2021-05-16 19:00:00,Montpellier,Brest,0,0,2020,Brest,Montpellier,0,0,0,draw,20210516_Montpellier_Brest,1.96696,1.96696,59.0,80.2,3.0,0.0,13.0
2021-05-16 19:00:00,Nice,Strasbourg,0,2,2020,Strasbourg,Nice,0,2,0,win,20210516_Nice_Strasbourg,2.26561,2.26561,28.0,73.4,1.0,0.0,18.0
2021-05-16 19:00:00,Nimes,Lyon,2,5,2020,Lyon,Nimes,0,5,2,win,20210516_Nimes_Lyon,2.84141,2.84141,57.0,83.0,0.0,0.0,8.0
2021-05-16 19:00:00,Paris Saint Germain,Reims,4,0,2020,Reims,Paris Saint Germain,0,0,4,loss,20210516_Paris Saint Germain_Reims,0.051654,0.051654,42.0,85.2,0.0,1.0,24.0
2021-05-23 19:00:00,Angers,Lille,1,2,2020,Lille,Angers,0,2,1,win,20210523_Angers_Lille,1.56192,0.80182,43.0,82.0,2.0,0.0,14.0
2021-05-23 19:00:00,Brest,Paris Saint Germain,0,2,2020,Paris Saint Germain,Brest,0,2,0,win,20210523_Brest_Paris Saint Germain,2.0167,1.25661,,,,,
2021-05-23 19:00:00,Lens,Monaco,0,0,2020,Monaco,Lens,0,0,0,draw,20210523_Lens_Monaco,1.308,1.308,65.0,80.7,2.0,0.0,6.0
2021-05-23 19:00:00,Lyon,Nice,2,3,2020,Nice,Lyon,0,3,2,win,20210523_Lyon_Nice,1.47366,1.47366,45.0,82.2,2.0,0.0,20.0
2021-05-23 19:00:00,Metz,Marseille,1,1,2020,Marseille,Metz,0,1,1,draw,20210523_Metz_Marseille,1.15022,0.39012,64.0,83.9,2.0,0.0,8.0
2021-05-23 19:00:00,Nantes,Montpellier,1,2,2020,Montpellier,Nantes,0,2,1,win,20210523_Nantes_Montpellier,1.70751,0.947419,51.0,74.4,2.0,0.0,28.0
2021-05-23 19:00:00,Reims,Bordeaux,1,2,2020,Bordeaux,Reims,0,2,1,win,20210523_Reims_Bordeaux,1.23805,1.23805,44.0,85.1,1.0,0.0,15.0
2021-05-23 19:00:00,Rennes,Nimes,2,0,2020,Nimes,Rennes,0,0,2,loss,20210523_Rennes_Nimes,0.357583,0.357583,,,,,
2021-05-23 19:00:00,Saint-Etienne,Dijon,0,1,2020,Dijon,Saint-Etienne,0,1,0,win,20210523_Saint-Etienne_Dijon,1.38029,0.620197,35.0,69.7,0.0,0.0,18.0
2021-05-23 19:00:00,Strasbourg,Lorient,1,1,2020,Lorient,Strasbourg,0,1,1,draw,20210523_Strasbourg_Lorient,0.521913,0.521913,49.0,81.8,1.0,0.0,11.0
2022-08-05 19:00:00,Lyon,Ajaccio,2,1,2022,Ajaccio,Lyon,0,1,2,loss,20220805_Lyon_Ajaccio,1.13852,0.378421,33.0,72.0,6.0,1.0,8.0
2022-08-06 19:00:00,Clermont Foot,Paris Saint Germain,0,5,2022,Paris Saint Germain,Clermont Foot,0,5,0,win,20220806_Clermont Foot_Paris Saint Germain,4.11887,4.11887,,,,,
2022-08-06 15:00:00,Strasbourg,Monaco,1,2,2022,Monaco,Strasbourg,0,2,1,win,20220806_Strasbourg_Monaco,2.47965,2.47965,47.0,77.2,2.0,0.0,16.0
2022-08-07 13:00:00,Angers,Nantes,0,0,2022,Nantes,Angers,0,0,0,draw,20220807_Angers_Nantes,1.14718,1.14718,51.0,72.7,3.0,0.0,20.0
2022-08-07 13:00:00,Lens,Brest,3,2,2022,Brest,Lens,0,2,3,loss,20220807_Lens_Brest,1.04228,0.28219,39.0,70.0,4.0,0.0,9.0
2022-08-07 13:00:00,Lille,Auxerre,4,1,2022,Auxerre,Lille,0,1,4,loss,20220807_Lille_Auxerre,0.769926,0.769926,41.0,82.5,1.0,0.0,19.0
2022-08-07 18:45:00,Marseille,Reims,4,1,2022,Reims,Marseille,0,1,4,loss,20220807_Marseille_Reims,0.676094,0.676094,44.0,74.1,0.0,0.0,22.0
2022-08-07 13:00:00,Montpellier,Troyes,3,2,2022,Troyes,Montpellier,0,2,3,loss,20220807_Montpellier_Troyes,1.84274,1.08264,46.0,82.1,0.0,0.0,14.0
2022-08-07 15:05:00,Rennes,Lorient,0,1,2022,Lorient,Rennes,0,1,0,win,20220807_Rennes_Lorient,0.70567,0.70567,37.0,77.6,1.0,0.0,21.0
2022-08-07 11:00:00,Toulouse,Nice,1,1,2022,Nice,Toulouse,0,1,1,draw,20220807_Toulouse_Nice,0.69938,0.69938,54.0,82.7,2.0,0.0,9.0
2022-08-12 19:00:00,Nantes,Lille,1,1,2022,Lille,Nantes,0,1,1,draw,20220812_Nantes_Lille,2.53444,2.53444,69.0,81.1,4.0,0.0,22.0
2022-08-13 15:00:00,Monaco,Rennes,1,1,2022,Rennes,Monaco,0,1,1,draw,20220813_Monaco_Rennes,2.02488,2.02488,65.0,86.4,3.0,0.0,17.0
2022-08-13 19:00:00,Paris Saint Germain,Montpellier,5,2,2022,Montpellier,Paris Saint Germain,0,2,5,loss,20220813_Paris Saint Germain_Montpellier,0.778496,0.778496,41.0,87.0,1.0,0.0,17.0
2022-08-14 13:00:00,Ajaccio,Lens,0,0,2022,Lens,Ajaccio,0,0,0,draw,20220814_Ajaccio_Lens,1.02754,1.02754,64.0,82.9,2.0,0.0,16.0
2022-08-14 13:00:00,Auxerre,Angers,2,2,2022,Angers,Auxerre,0,2,2,draw,20220814_Auxerre_Angers,1.65524,1.65524,60.0,82.5,3.0,0.0,9.0
2022-08-14 18:45:00,Brest,Marseille,1,1,2022,Marseille,Brest,0,1,1,draw,20220814_Brest_Marseille,1.30958,1.30958,53.0,78.0,4.0,0.0,30.0
2022-08-14 15:05:00,Nice,Strasbourg,1,1,2022,Strasbourg,Nice,0,1,1,draw,20220814_Nice_Strasbourg,1.57207,1.57207,45.0,79.1,4.0,0.0,24.0
2022-08-14 13:00:00,Reims,Clermont Foot,2,4,2022,Clermont Foot,Reims,0,4,2,win,20220814_Reims_Clermont Foot,1.56704,0.806943,58.0,83.1,3.0,0.0,9.0
2022-08-14 13:00:00,Troyes,Toulouse,0,3,2022,Toulouse,Troyes,0,3,0,win,20220814_Troyes_Toulouse,2.07677,2.07677,67.0,84.5,1.0,0.0,10.0
2022-08-19 19:00:00,Lyon,Troyes,4,1,2022,Troyes,Lyon,0,1,4,loss,20220819_Lyon_Troyes,0.948279,0.188184,34.0,80.2,1.0,0.0,19.0
2022-08-20 19:00:00,Marseille,Nantes,2,1,2022,Nantes,Marseille,0,1,2,loss,20220820_Marseille_Nantes,2.35832,1.59829,44.0,75.2,1.0,0.0,26.0
2022-08-20 15:00:00,Monaco,Lens,1,4,2022,Lens,Monaco,0,4,1,win,20220820_Monaco_Lens,2.45812,1.69802,54.0,85.0,0.0,0.0,9.0
2022-08-21 13:00:00,Angers,Brest,1,3,2022,Brest,Angers,0,3,1,win,20220821_Angers_Brest,2.2269,2.2269,50.0,84.0,0.0,0.0,12.0
2022-08-21 13:00:00,Clermont Foot,Nice,1,0,2022,Nice,Clermont Foot,0,0,1,loss,20220821_Clermont Foot_Nice,1.63135,1.63135,52.0,87.1,2.0,2.0,12.0
2022-08-21 18:45:00,Lille,Paris Saint Germain,1,7,2022,Paris Saint Germain,Lille,0,7,1,win,20220821_Lille_Paris Saint Germain,4.37042,4.37042,,,,,
2022-08-21 13:00:00,Montpellier,Auxerre,1,2,2022,Auxerre,Montpellier,0,2,1,win,20220821_Montpellier_Auxerre,1.29185,0.531756,36.0,80.9,3.0,2.0,30.0
2022-08-21 15:05:00,Rennes,Ajaccio,2,1,2022,Ajaccio,Rennes,0,1,2,loss,20220821_Rennes_Ajaccio,1.44269,0.682594,45.0,68.4,2.0,0.0,10.0
2022-08-21 11:00:00,Strasbourg,Reims,1,1,2022,Reims,Strasbourg,0,1,1,draw,20220821_Strasbourg_Reims,2.03506,2.03506,37.0,73.0,4.0,0.0,19.0
2022-08-21 13:00:00,Toulouse,Lorient,2,2,2022,Lorient,Toulouse,0,2,2,draw,20220821_Toulouse_Lorient,2.96569,1.4455,48.0,81.6,1.0,0.0,18.0
2022-08-26 19:00:00,Ajaccio,Lille,1,3,2022,Lille,Ajaccio,0,3,1,win,20220826_Ajaccio_Lille,1.80552,1.04543,58.0,81.5,2.0,0.0,30.0
2022-08-27 15:00:00,Auxerre,Strasbourg,1,0,2022,Strasbourg,Auxerre,0,0,1,loss,20220827_Auxerre_Strasbourg,1.65529,1.65529,58.0,81.3,1.0,0.0,20.0
2022-08-27 19:00:00,Lens,Rennes,2,1,2022,Rennes,Lens,0,1,2,loss,20220827_Lens_Rennes,0.88822,0.88822,49.0,82.3,1.0,0.0,21.0
2022-08-28 13:00:00,Brest,Montpellier,0,7,2022,Montpellier,Brest,0,7,0,win,20220828_Brest_Montpellier,2.2067,2.2067,48.0,78.1,2.0,0.0,20.0
2022-08-28 13:00:00,Lorient,Clermont Foot,2,1,2022,Clermont Foot,Lorient,0,1,2,loss,20220828_Lorient_Clermont Foot,0.432527,0.432527,60.0,85.4,3.0,1.0,9.0
2022-08-28 11:00:00,Nantes,Toulouse,3,1,2022,Toulouse,Nantes,0,1,3,loss,20220828_Nantes_Toulouse,0.531418,0.531418,50.0,78.3,3.0,0.0,19.0
2022-08-28 13:00:00,Nice,Marseille,0,3,2022,Marseille,Nice,0,3,0,win,20220828_Nice_Marseille,1.41427,1.41427,51.0,82.9,1.0,0.0,17.0
2022-08-28 18:45:00,Paris Saint Germain,Monaco,1,1,2022,Monaco,Paris Saint Germain,0,1,1,draw,20220828_Paris Saint Germain_Monaco,0.237794,0.237794,33.0,78.0,4.0,0.0,11.0
2022-08-28 15:05:00,Reims,Lyon,1,1,2022,Lyon,Reims,0,1,1,draw,20220828_Reims_Lyon,1.37054,1.37054,74.0,84.1,1.0,0.0,6.0
2022-08-28 13:00:00,Troyes,Angers,3,1,2022,Angers,Troyes,0,1,3,loss,20220828_Troyes_Angers,1.00107,1.00107,51.0,84.9,3.0,1.0,19.0
2022-08-31 17:00:00,Angers,Reims,2,4,2022,Reims,Angers,0,4,2,win,20220831_Angers_Reims,2.35235,1.59226,43.0,74.0,6.0,1.0,9.0
2022-08-31 19:00:00,Lens,Lorient,5,2,2022,Lorient,Lens,0,2,5,loss,20220831_Lens_Lorient,1.4489,1.4489,42.0,83.5,3.0,0.0,17.0
2022-08-31 19:00:00,Lille,Nice,1,2,2022,Nice,Lille,0,2,1,win,20220831_Lille_Nice,1.54373,0.0235436,38.0,77.7,4.0,0.0,27.0
